id,generation,name,type1,type2,total,hp,attack,defense,sp_attack,sp_defense,speed,base_egg_steps,base_happiness,capture_rate,experience_growth,height_m,weight_kg,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,official_class,special_group
80,1,Slowbro,water,psychic,490,95,75,110,100,80,30,5120,70,75,1000000,1.6,78.5,2.0,2.0,1.0,2.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,normal,none
80,1,Slowbro Mega Slowbro,water,psychic,590,95,75,180,130,80,30,5120,70,75,1000000,1.6,78.5,2.0,2.0,1.0,2.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,normal,none
80,1,Slowbro Galarian Slowbro,poison,psychic,490,95,100,95,100,70,30,5120,70,75,1000000,1.6,78.5,1.0,2.0,1.0,1.0,0.5,0.25,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,normal,none
81,1,Magnemite,electric,steel,325,25,35,70,95,55,45,5120,70,190,1000000,0.3,6.0,0.5,1.0,0.5,0.5,0.5,2.0,2.0,0.25,1.0,0.5,4.0,0.5,0.5,0.0,0.5,0.5,0.25,1.0,normal,none
82,1,Magneton,electric,steel,465,50,60,95,120,70,70,5120,70,60,1000000,1.0,60.0,0.5,1.0,0.5,0.5,0.5,2.0,2.0,0.25,1.0,0.5,4.0,0.5,0.5,0.0,0.5,0.5,0.25,1.0,normal,none
83,1,Farfetch'd,normal,flying,377,52,90,55,58,62,60,5120,70,45,1000000,0.8,15.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
83,1,Farfetch'd Galarian Farfetch'd,fighting,,377,52,95,55,58,62,55,5120,70,45,1000000,0.8,15.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,normal,none
84,1,Doduo,normal,flying,310,35,85,45,35,35,75,5120,70,190,1000000,1.4,39.2,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
85,1,Dodrio,normal,flying,470,60,110,70,60,60,110,5120,70,45,1000000,1.8,85.2,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
86,1,Seel,water,,325,65,45,55,45,70,45,5120,70,190,1000000,1.1,90.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
87,1,Dewgong,water,ice,475,90,70,80,70,95,70,5120,70,75,1000000,1.7,120.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,2.0,1.0,0.5,normal,none
88,1,Grimer,poison,,325,80,80,50,40,50,25,5120,70,190,1000000,0.9,30.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,normal,none
88,1,Grimer Alolan Grimer,poison,dark,325,80,80,50,40,50,25,5120,70,190,1000000,0.9,30.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,2.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,normal,none
89,1,Muk,poison,,500,105,105,75,65,100,50,5120,70,75,1000000,1.2,30.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,normal,none
89,1,Muk Alolan Muk,poison,dark,500,105,105,75,65,100,50,5120,70,75,1000000,1.2,30.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,2.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,normal,none
90,1,Shellder,water,,305,30,65,100,45,25,40,5120,70,190,1250000,0.3,4.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
91,1,Cloyster,water,ice,525,50,95,180,85,45,70,5120,70,60,1250000,1.5,132.5,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,2.0,1.0,0.5,normal,none
92,1,Gastly,ghost,poison,310,30,35,30,100,35,80,5120,70,190,1059860,1.3,0.1,0.25,2.0,1.0,1.0,0.5,0.0,1.0,1.0,2.0,0.5,2.0,1.0,0.0,0.25,2.0,1.0,1.0,1.0,normal,none
93,1,Haunter,ghost,poison,405,45,50,45,115,55,95,5120,70,90,1059860,1.6,0.1,0.25,2.0,1.0,1.0,0.5,0.0,1.0,1.0,2.0,0.5,2.0,1.0,0.0,0.25,2.0,1.0,1.0,1.0,normal,none
94,1,Gengar,ghost,poison,500,60,65,60,130,75,110,5120,70,45,1059860,1.5,40.5,0.25,2.0,1.0,1.0,0.5,0.0,1.0,1.0,2.0,0.5,2.0,1.0,0.0,0.25,2.0,1.0,1.0,1.0,normal,none
94,1,Gengar Mega Gengar,ghost,poison,600,60,65,80,170,95,130,5120,70,45,1059860,1.5,40.5,0.25,2.0,1.0,1.0,0.5,0.0,1.0,1.0,2.0,0.5,2.0,1.0,0.0,0.25,2.0,1.0,1.0,1.0,normal,none
95,1,Onix,rock,ground,385,35,45,160,30,45,70,6400,70,45,1000000,8.8,210.0,1.0,1.0,1.0,0.0,1.0,2.0,0.5,0.5,1.0,4.0,2.0,2.0,0.5,0.25,1.0,0.5,2.0,4.0,normal,none
96,1,Drowzee,psychic,,328,60,48,45,43,90,42,5120,70,190,1000000,1.0,32.4,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,normal,none
97,1,Hypno,psychic,,483,85,73,70,73,115,67,5120,70,75,1000000,1.6,75.6,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,normal,none
98,1,Krabby,water,,325,30,105,90,25,25,50,5120,70,225,1000000,0.4,6.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
99,1,Kingler,water,,475,55,130,115,50,50,75,5120,70,60,1000000,1.3,60.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
100,1,Voltorb,electric,,330,40,30,50,55,55,100,5120,70,190,1000000,0.5,10.4,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,normal,none
100,1,Voltorb Hisuian Voltorb,electric,grass,330,40,30,50,55,55,100,5120,70,190,1000000,0.5,10.4,2.0,1.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,0.5,0.5,normal,none
101,1,Electrode,electric,,490,60,50,70,80,80,150,5120,70,60,1000000,1.2,66.6,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,normal,none
101,1,Electrode Hisuian Electrode,electric,grass,490,60,50,70,80,80,150,5120,70,60,1000000,1.2,66.6,2.0,1.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,0.5,0.5,normal,none
102,1,Exeggcute,grass,psychic,325,60,40,80,60,45,40,5120,70,90,1250000,0.4,2.5,4.0,2.0,1.0,0.5,1.0,0.5,2.0,2.0,2.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,0.5,normal,none
103,1,Exeggutor,grass,psychic,530,95,95,85,125,75,55,5120,70,45,1250000,2.0,120.0,4.0,2.0,1.0,0.5,1.0,0.5,2.0,2.0,2.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,0.5,normal,none
103,1,Exeggutor Alolan Exeggutor,grass,dragon,530,95,105,85,125,75,45,5120,70,45,1250000,2.0,120.0,2.0,1.0,2.0,0.25,2.0,1.0,1.0,2.0,1.0,0.25,0.5,4.0,1.0,2.0,1.0,1.0,1.0,0.25,normal,none
104,1,Cubone,ground,,320,50,50,95,40,50,35,5120,70,190,1000000,0.4,6.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,normal,none
105,1,Marowak,ground,,425,60,80,110,50,80,45,5120,70,75,1000000,1.0,45.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,normal,none
105,1,Marowak Alolan Marowak,fire,ghost,425,60,80,110,50,80,45,5120,70,75,1000000,1.0,45.0,0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,normal,none
106,1,Hitmonlee,fighting,,455,50,120,53,35,110,87,6400,70,45,1000000,1.5,49.8,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,normal,none
107,1,Hitmonchan,fighting,,455,50,105,79,35,110,76,6400,70,45,1000000,1.4,50.2,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,normal,none
108,1,Lickitung,normal,,385,90,55,75,60,75,30,5120,70,45,1000000,1.2,65.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
109,1,Koffing,poison,,340,40,65,95,60,45,35,5120,70,190,1000000,0.6,1.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,normal,none
110,1,Weezing,poison,,490,65,90,120,85,70,60,5120,70,60,1000000,1.2,9.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,normal,none
110,1,Weezing Galarian Weezing,poison,fairy,490,65,90,120,85,70,60,5120,70,60,1000000,1.2,9.5,0.25,0.5,0.0,1.0,0.5,0.25,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,normal,none
111,1,Rhyhorn,ground,rock,345,80,85,95,30,30,25,5120,70,120,1250000,1.0,115.0,1.0,1.0,1.0,0.0,1.0,2.0,0.5,0.5,1.0,4.0,2.0,2.0,0.5,0.25,1.0,0.5,2.0,4.0,normal,none
112,1,Rhydon,ground,rock,485,105,130,120,45,45,40,5120,70,60,1250000,1.9,120.0,1.0,1.0,1.0,0.0,1.0,2.0,0.5,0.5,1.0,4.0,2.0,2.0,0.5,0.25,1.0,0.5,2.0,4.0,normal,none
113,1,Chansey,normal,,450,250,5,5,35,105,50,10240,140,30,800000,1.1,34.6,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
114,1,Tangela,grass,,435,65,55,115,100,40,60,5120,70,45,1000000,1.0,35.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
115,1,Kangaskhan,normal,,490,105,95,80,40,80,90,5120,70,45,1000000,2.2,80.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
115,1,Kangaskhan Mega Kangaskhan,normal,,590,105,125,100,60,100,100,5120,70,45,1000000,2.2,80.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
116,1,Horsea,water,,295,30,40,70,70,25,60,5120,70,225,1000000,0.4,8.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
117,1,Seadra,water,,440,55,65,95,95,45,85,5120,70,75,1000000,1.2,25.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
118,1,Goldeen,water,,320,45,67,60,35,50,63,5120,70,225,1000000,0.6,15.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
119,1,Seaking,water,,450,80,92,65,65,80,68,5120,70,60,1000000,1.3,39.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
120,1,Staryu,water,,340,30,45,55,70,55,85,5120,70,225,1250000,0.8,34.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
121,1,Starmie,water,psychic,520,60,75,85,100,85,115,5120,70,60,1250000,1.1,80.0,2.0,2.0,1.0,2.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,normal,none
122,1,Mr. Mime,psychic,fairy,460,40,45,65,100,120,90,6400,70,45,1000000,1.3,54.5,1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,normal,none
122,1,Mr. Mime Galarian Mr. Mime,ice,psychic,460,50,65,65,90,90,100,6400,70,45,1000000,1.3,54.5,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,2.0,1.0,normal,none
123,1,Scyther,bug,flying,500,70,110,80,55,80,105,6400,70,45,1000000,1.5,56.0,0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,normal,none
124,1,Jynx,ice,psychic,455,65,50,35,115,95,95,6400,70,45,1000000,1.4,40.6,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,2.0,1.0,normal,none
125,1,Electabuzz,electric,,490,65,83,57,95,85,105,6400,70,45,1000000,1.1,30.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,normal,none
126,1,Magmar,fire,,495,65,95,57,100,85,93,6400,70,45,1000000,1.3,44.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,normal,none
127,1,Pinsir,bug,,500,65,125,100,55,70,85,6400,70,45,1250000,1.5,55.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
127,1,Pinsir Mega Pinsir,bug,flying,600,65,155,120,65,90,105,6400,70,45,1250000,1.5,55.0,0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,normal,none
128,1,Tauros,normal,,490,75,100,95,40,70,110,5120,70,45,1250000,1.4,88.4,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
128,1,Tauros Combat Breed,fighting,,490,75,110,105,30,70,100,5120,70,45,1250000,1.4,88.4,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,normal,none
128,1,Tauros Blaze Breed,fighting,fire,490,75,110,105,30,70,100,5120,70,45,1250000,1.4,88.4,0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,normal,none
128,1,Tauros Aqua Breed,fighting,water,490,75,110,105,30,70,100,5120,70,45,1250000,1.4,88.4,0.5,0.5,1.0,2.0,2.0,1.0,0.5,2.0,1.0,2.0,0.5,0.5,1.0,1.0,2.0,0.5,0.5,0.5,normal,none
129,1,Magikarp,water,,200,20,10,55,15,20,80,1280,70,255,1250000,0.9,10.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
130,1,Gyarados,water,flying,540,95,125,79,60,100,81,1280,70,45,1250000,6.5,235.0,0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,normal,none
130,1,Gyarados Mega Gyarados,water,dark,640,95,155,109,70,130,81,1280,70,45,1250000,6.5,235.0,2.0,0.5,1.0,2.0,2.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.5,normal,none
131,1,Lapras,water,ice,535,130,85,80,85,95,60,10240,70,45,1250000,2.5,220.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,2.0,1.0,0.5,normal,none
132,1,Ditto,normal,,288,48,48,48,48,48,48,5120,70,35,1000000,0.3,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
133,1,Eevee,normal,,325,55,55,50,45,65,55,8960,70,45,1000000,0.3,6.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
133,1,Eevee Partner Eevee,normal,,435,65,75,70,65,85,75,8960,70,45,1000000,0.3,6.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
134,1,Vaporeon,water,,525,130,65,60,110,95,65,8960,70,45,1000000,1.0,29.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
135,1,Jolteon,electric,,525,65,65,60,110,95,130,8960,70,45,1000000,0.8,24.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,normal,none
136,1,Flareon,fire,,525,65,130,60,95,110,65,8960,70,45,1000000,0.9,25.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,normal,none
137,1,Porygon,normal,,395,65,60,70,85,75,40,5120,70,45,1000000,0.8,36.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
138,1,Omanyte,rock,water,355,35,40,100,90,55,35,7680,70,45,1000000,0.4,7.5,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,normal,none
139,1,Omastar,rock,water,495,70,60,125,115,70,55,7680,70,45,1000000,1.0,35.0,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,normal,none
140,1,Kabuto,rock,water,355,30,80,90,55,45,55,7680,70,45,1000000,0.5,11.5,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,normal,none
141,1,Kabutops,rock,water,495,60,115,105,65,70,80,7680,70,45,1000000,1.3,40.5,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,normal,none
142,1,Aerodactyl,rock,flying,515,80,105,65,60,75,130,8960,70,45,1250000,1.8,59.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0,normal,none
142,1,Aerodactyl Mega Aerodactyl,rock,flying,615,80,135,85,70,95,150,8960,70,45,1250000,1.8,59.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0,normal,none
143,1,Snorlax,normal,,540,160,110,65,65,110,30,10240,70,25,1250000,2.1,460.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
144,1,Articuno,ice,flying,580,90,85,100,95,125,85,20480,35,3,1250000,1.7,55.4,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,legendary,none
144,1,Articuno Galarian Articuno,psychic,flying,580,90,85,85,125,100,95,20480,35,3,1250000,1.7,55.4,1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,normal,none
145,1,Zapdos,electric,flying,580,90,90,85,125,90,100,20480,35,3,1250000,1.6,52.6,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,legendary,none
145,1,Zapdos Galarian Zapdos,fighting,flying,580,90,125,90,85,90,100,20480,35,3,1250000,1.6,52.6,0.25,0.5,1.0,2.0,2.0,0.5,1.0,2.0,1.0,0.5,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,normal,none
146,1,Moltres,fire,flying,580,90,100,90,125,85,90,20480,35,3,1250000,2.0,60.0,0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,legendary,none
146,1,Moltres Galarian Moltres,dark,flying,580,90,85,90,100,125,90,20480,35,3,1250000,2.0,60.0,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,normal,none
147,1,Dratini,dragon,,300,41,64,45,50,50,50,10240,35,45,1250000,1.8,3.3,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,normal,none
148,1,Dragonair,dragon,,420,61,84,65,70,70,70,10240,35,45,1250000,4.0,16.5,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,normal,none
149,1,Dragonite,dragon,flying,600,91,134,95,100,100,80,10240,35,45,1250000,2.2,210.0,0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,normal,pseudo_legendary
150,1,Mewtwo,psychic,,680,106,110,90,154,90,130,30720,0,3,1250000,2.0,122.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,legendary,none
150,1,Mewtwo Mega Mewtwo X,psychic,fighting,780,106,190,100,154,100,130,30720,0,3,1250000,2.0,122.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,normal,none
150,1,Mewtwo Mega Mewtwo Y,psychic,,780,106,150,70,194,120,140,30720,0,3,1250000,2.0,122.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,normal,none
151,1,Mew,psychic,,600,100,100,100,100,100,100,30720,100,45,1059860,0.4,4.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,mythical,none
152,2,Chikorita,grass,,318,45,49,65,49,65,45,5120,70,45,1059860,0.9,6.4,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
153,2,Bayleef,grass,,405,60,62,80,63,80,60,5120,70,45,1059860,1.2,15.8,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
154,2,Meganium,grass,,525,80,82,100,83,100,80,5120,70,45,1059860,1.8,100.5,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
155,2,Cyndaquil,fire,,309,39,52,43,60,50,65,5120,70,45,1059860,0.5,7.9,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,normal,none
156,2,Quilava,fire,,405,58,64,58,80,65,80,5120,70,45,1059860,0.9,19.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,normal,none
157,2,Typhlosion,fire,,534,78,84,78,109,85,100,5120,70,45,1059860,1.7,79.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,normal,none
157,2,Typhlosion Hisuian Typhlosion,fire,ghost,534,73,84,78,119,85,95,5120,70,45,1059860,1.7,79.5,0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,normal,none
158,2,Totodile,water,,314,50,65,64,44,48,43,5120,70,45,1059860,0.6,9.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
159,2,Croconaw,water,,405,65,80,80,59,63,58,5120,70,45,1059860,1.1,25.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
160,2,Feraligatr,water,,530,85,105,100,79,83,78,5120,70,45,1059860,2.3,88.8,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
161,2,Sentret,normal,,215,35,46,34,35,45,20,3840,70,255,1000000,0.8,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
