id,name,type1,type2,total,hp,attack,defense,sp_attack,sp_defense,speed,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,official_class,special_group
425,Drifloon,ghost,flying,348,90,50,34,60,44,70,0.25,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.5,0.0,2.0,0.0,0.5,1.0,2.0,1.0,1.0,normal,none
426,Drifblim,ghost,flying,498,150,80,44,90,54,80,0.25,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.5,0.0,2.0,0.0,0.5,1.0,2.0,1.0,1.0,normal,none
427,Buneary,normal,,350,55,66,44,44,56,85,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
428,Lopunny,normal,,480,65,76,84,54,96,105,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
428,Lopunny Mega Lopunny,normal,fighting,580,65,136,94,54,96,135,0.5,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,normal,none
429,Mismagius,ghost,,495,60,60,60,105,105,105,0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,normal,none
430,Honchkrow,dark,flying,505,100,125,52,105,52,71,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,normal,none
431,Glameow,normal,,310,49,55,42,42,37,85,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
432,Purugly,normal,,452,71,82,64,64,59,112,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
433,Chingling,psychic,,285,45,30,50,65,50,45,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,normal,none
434,Stunky,poison,dark,329,63,63,47,41,41,74,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,2.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,normal,none
435,Skuntank,poison,dark,479,103,93,67,71,61,84,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,2.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,normal,none
436,Bronzor,steel,psychic,300,57,24,86,24,86,23,1.0,2.0,0.5,1.0,0.5,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,normal,none
437,Bronzong,steel,psychic,500,67,89,116,79,116,33,1.0,2.0,0.5,1.0,0.5,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,normal,none
438,Bonsly,rock,,290,50,80,95,10,45,10,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,normal,none
439,Mime Jr.,psychic,fairy,310,20,25,45,70,90,60,1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,normal,none
440,Happiny,normal,,220,100,5,5,15,65,30,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
441,Chatot,normal,flying,411,76,65,45,92,42,91,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
442,Spiritomb,ghost,dark,485,50,92,108,92,108,35,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,normal,none
443,Gible,dragon,ground,300,58,70,45,40,45,42,1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,normal,none
444,Gabite,dragon,ground,410,68,90,65,50,55,82,1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,normal,none
445,Garchomp,dragon,ground,600,108,130,95,80,85,102,1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,normal,pseudo_legendary
445,Garchomp Mega Garchomp,dragon,ground,700,108,170,115,120,95,92,1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,normal,none
446,Munchlax,normal,,390,135,85,40,40,85,5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
447,Riolu,fighting,,285,40,70,40,35,40,60,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,normal,none
448,Lucario,fighting,steel,525,70,110,70,115,70,90,0.25,0.5,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,2.0,0.5,0.5,0.0,1.0,0.25,0.5,1.0,normal,none
448,Lucario Mega Lucario,fighting,steel,625,70,145,88,140,70,112,0.25,0.5,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,2.0,0.5,0.5,0.0,1.0,0.25,0.5,1.0,normal,none
449,Hippopotas,ground,,330,68,72,78,38,42,32,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,normal,none
450,Hippowdon,ground,,525,108,112,118,68,72,47,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,normal,none
451,Skorupi,poison,bug,330,40,50,90,30,55,65,0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,normal,none
452,Drapion,poison,dark,500,70,90,110,60,75,95,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,2.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,normal,none
453,Croagunk,poison,fighting,300,48,61,40,61,40,50,0.25,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,4.0,0.5,1.0,1.0,normal,none
454,Toxicroak,poison,fighting,490,83,106,65,86,65,85,0.25,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,4.0,0.5,1.0,1.0,normal,none
455,Carnivine,grass,,454,74,100,72,90,72,46,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
456,Finneon,water,,330,49,49,56,49,61,66,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
457,Lumineon,water,,460,69,69,76,69,86,91,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
458,Mantyke,water,flying,345,45,20,50,60,120,50,0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,normal,none
459,Snover,grass,ice,334,60,62,50,62,60,40,2.0,1.0,1.0,0.5,1.0,2.0,4.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,0.5,normal,none
460,Abomasnow,grass,ice,494,90,92,75,92,85,60,2.0,1.0,1.0,0.5,1.0,2.0,4.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,0.5,normal,none
460,Abomasnow Mega Abomasnow,grass,ice,594,90,132,105,132,105,30,2.0,1.0,1.0,0.5,1.0,2.0,4.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,0.5,normal,none
461,Weavile,dark,ice,510,70,120,65,45,85,125,2.0,0.5,1.0,1.0,2.0,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,2.0,2.0,1.0,normal,none
462,Magnezone,electric,steel,535,70,70,115,130,90,60,0.5,1.0,0.5,0.5,0.5,2.0,2.0,0.25,1.0,0.5,4.0,0.5,0.5,0.0,0.5,0.5,0.25,1.0,normal,none
463,Lickilicky,normal,,515,110,85,95,80,95,50,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
464,Rhyperior,ground,rock,535,115,140,130,55,55,40,1.0,1.0,1.0,0.0,1.0,2.0,0.5,0.5,1.0,4.0,2.0,2.0,0.5,0.25,1.0,0.5,2.0,4.0,normal,none
465,Tangrowth,grass,,535,100,100,125,110,50,50,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
466,Electivire,electric,,540,75,123,67,95,85,95,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,normal,none
467,Magmortar,fire,,540,75,95,67,125,95,83,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,normal,none
468,Togekiss,fairy,flying,545,85,50,95,120,115,80,0.25,0.5,0.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,normal,none
469,Yanmega,bug,flying,515,86,76,86,116,56,95,0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,normal,none
470,Leafeon,grass,,525,65,110,130,60,65,95,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
471,Glaceon,ice,,525,65,60,110,130,95,65,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,normal,none
472,Gliscor,ground,flying,510,75,95,125,45,75,95,0.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.5,1.0,1.0,1.0,2.0,normal,none
473,Mamoswine,ice,ground,530,110,130,80,70,60,80,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,normal,none
474,Porygon-Z,normal,,535,85,80,70,135,75,90,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
475,Gallade,psychic,fighting,518,68,125,65,65,115,80,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,normal,none
475,Gallade Mega Gallade,psychic,fighting,618,68,165,95,65,115,110,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,normal,none
476,Probopass,rock,steel,525,60,55,145,75,150,40,0.5,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,1.0,4.0,0.5,0.25,0.0,0.5,0.5,1.0,2.0,normal,none
477,Dusknoir,ghost,,525,45,100,135,65,135,45,0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,normal,none
478,Froslass,ice,ghost,480,70,80,70,80,70,110,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,2.0,1.0,normal,none
479,Rotom,electric,ghost,440,50,50,77,95,77,91,0.5,2.0,1.0,0.5,1.0,0.0,1.0,0.5,2.0,1.0,2.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,normal,none
479,Rotom Heat Rotom,electric,fire,520,50,65,107,105,107,86,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,4.0,0.5,1.0,1.0,1.0,2.0,0.25,2.0,normal,none
479,Rotom Wash Rotom,electric,water,520,50,65,107,105,107,86,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.25,0.5,normal,none
479,Rotom Frost Rotom,electric,ice,520,50,65,107,105,107,86,1.0,1.0,1.0,0.5,1.0,2.0,2.0,0.5,1.0,1.0,2.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
479,Rotom Fan Rotom,electric,flying,520,50,65,107,105,107,86,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,normal,none
479,Rotom Mow Rotom,electric,grass,520,50,65,107,105,107,86,2.0,1.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,0.5,0.5,normal,none
480,Uxie,psychic,,580,75,75,130,75,130,95,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,legendary,none
481,Mesprit,psychic,,580,80,105,105,105,105,80,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,legendary,none
482,Azelf,psychic,,580,75,125,70,125,70,115,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,legendary,none
483,Dialga,steel,dragon,680,100,120,120,150,100,90,0.5,1.0,1.0,0.5,1.0,2.0,1.0,0.5,1.0,0.25,2.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,legendary,none
483,Dialga Origin Forme,steel,dragon,680,100,100,120,150,120,90,0.5,1.0,1.0,0.5,1.0,2.0,1.0,0.5,1.0,0.25,2.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,legendary,none
484,Palkia,water,dragon,680,90,120,100,150,120,100,1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,legendary,none
484,Palkia Origin Forme,water,dragon,680,90,100,100,150,120,120,1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,legendary,none
485,Heatran,fire,steel,600,91,90,106,130,106,77,0.25,1.0,0.5,1.0,0.25,2.0,1.0,0.5,1.0,0.25,4.0,0.25,0.5,0.0,0.5,1.0,0.25,2.0,legendary,none
486,Regigigas,normal,,670,110,160,110,80,110,100,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,legendary,none
487,Giratina Altered Forme,ghost,dragon,680,150,100,120,100,120,90,0.5,2.0,2.0,0.5,2.0,0.0,0.5,1.0,2.0,0.5,1.0,2.0,0.0,0.5,1.0,1.0,1.0,0.5,legendary,none
487,Giratina Origin Forme,ghost,dragon,680,150,120,100,120,100,90,0.5,2.0,2.0,0.5,2.0,0.0,0.5,1.0,2.0,0.5,1.0,2.0,0.0,0.5,1.0,1.0,1.0,0.5,legendary,none
488,Cresselia,psychic,,580,120,70,110,75,120,85,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,legendary,none
489,Phione,water,,480,80,80,80,80,80,80,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,mythical,none
490,Manaphy,water,,600,100,100,100,100,100,100,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,mythical,none
491,Darkrai,dark,,600,70,90,90,135,90,125,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,mythical,none
492,Shaymin Land Forme,grass,,600,100,100,100,100,100,100,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,mythical,none
492,Shaymin Sky Forme,grass,flying,600,100,103,75,120,75,127,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,mythical,none
493,Arceus,normal,,720,120,120,120,120,120,120,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,mythical,none
494,Victini,psychic,fire,600,100,100,100,100,100,100,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,0.5,2.0,0.5,2.0,mythical,none
495,Snivy,grass,,308,45,45,55,45,55,63,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
496,Servine,grass,,413,60,60,75,60,75,83,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
497,Serperior,grass,,528,75,75,95,75,95,113,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
498,Tepig,fire,,308,65,63,45,45,45,45,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,normal,none
499,Pignite,fire,fighting,418,90,93,55,70,55,55,0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,normal,none
500,Emboar,fire,fighting,528,110,123,65,100,65,65,0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,normal,none
501,Oshawott,water,,308,55,55,45,63,45,45,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
502,Dewott,water,,413,75,75,60,83,60,60,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
503,Samurott,water,,528,95,100,85,108,70,70,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
503,Samurott Hisuian Samurott,water,dark,528,90,108,80,100,65,85,2.0,0.5,1.0,2.0,2.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.5,normal,none
504,Patrat,normal,,255,45,55,39,35,39,42,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
505,Watchog,normal,,420,60,85,69,60,69,77,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
506,Lillipup,normal,,275,45,60,45,25,45,55,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
507,Herdier,normal,,370,65,80,65,35,65,60,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
508,Stoutland,normal,,500,85,110,90,45,90,80,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
509,Purrloin,dark,,281,41,50,37,50,37,66,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,normal,none
510,Liepard,dark,,446,64,88,50,88,50,106,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,normal,none
511,Pansage,grass,,316,50,53,48,53,48,64,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
512,Simisage,grass,,498,75,98,63,98,63,101,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
513,Pansear,fire,,316,50,53,48,53,48,64,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,normal,none
514,Simisear,fire,,498,75,98,63,98,63,101,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,normal,none
515,Panpour,water,,316,50,53,48,53,48,64,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
516,Simipour,water,,498,75,98,63,98,63,101,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
517,Munna,psychic,,292,76,25,45,67,55,24,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,normal,none
518,Musharna,psychic,,487,116,55,85,107,95,29,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,normal,none
519,Pidove,normal,flying,264,50,55,50,36,30,43,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
520,Tranquill,normal,flying,358,62,77,62,50,42,65,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
521,Unfezant,normal,flying,488,80,115,80,65,55,93,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
522,Blitzle,electric,,295,45,60,32,50,32,76,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,normal,none
523,Zebstrika,electric,,497,75,100,63,80,63,116,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,normal,none
524,Roggenrola,rock,,280,55,75,85,25,25,15,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,normal,none
525,Boldore,rock,,390,70,105,105,50,40,20,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,normal,none
526,Gigalith,rock,,515,85,135,130,60,80,25,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,normal,none
527,Woobat,psychic,flying,323,65,45,43,55,43,72,1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,normal,none
528,Swoobat,psychic,flying,425,67,57,55,77,55,114,1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,normal,none
529,Drilbur,ground,,328,60,85,40,30,45,68,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,normal,none
530,Excadrill,ground,steel,508,110,135,60,50,65,88,0.5,1.0,0.5,0.0,0.5,2.0,2.0,0.5,1.0,1.0,2.0,1.0,0.5,0.0,0.5,0.25,0.5,2.0,normal,none
531,Audino,normal,,445,103,60,86,60,86,50,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
531,Audino Mega Audino,normal,fairy,545,103,60,126,80,126,50,0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,normal,none
532,Timburr,fighting,,305,75,80,55,25,35,35,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,normal,none
533,Gurdurr,fighting,,405,85,105,85,40,50,40,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,normal,none
534,Conkeldurr,fighting,,505,105,140,95,55,65,45,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,normal,none
535,Tympole,water,,294,50,50,40,50,40,64,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
536,Palpitoad,water,ground,384,75,65,55,65,55,69,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,normal,none
537,Seismitoad,water,ground,509,105,95,75,85,75,74,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,normal,none
538,Throh,fighting,,465,120,100,85,30,85,45,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,normal,none
539,Sawk,fighting,,465,75,125,75,30,75,85,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,normal,none
540,Sewaddle,bug,grass,310,45,53,70,40,60,42,2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,normal,none
